link,title,surface_totale,surface_habitable,chambre,bain,price,ville,time,secteur,type,age,etage,salon,description,Concierge,Balcon,Terrasse,Securite,Parking,Ascenseur,Climatisation,CuisineEquipee,Garage,Chauffage,Piscine,Jardin,Titre,Loti,Duplex,Meuble
https://www.avito.ma/fr/roches_noires/appartements/r%C3%A9sidence_ferm%C3%A9e__47144438.htm,résidence fermée,70 m²,70 m²,2,2,800000,Casablanca,17 Septembre,Roches Noires,"Appartements, Vente",6-10 ans,4,1,"Description
app à vendre",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_chock/appartements/Joli_Appartement_Hay_Chrifa_%C3%A0_Casablanca_46713277.htm,Joli Appartement Hay Chrifa à Casablanca,--,63 m²,2,1,870000,Casablanca,17 Septembre,Aïn Chock,"Appartements, Vente",11-20 ans,2,1,"Description
Particulier met en vente un joli appartement de 63m² au 2eme étage d’une résidence avec ascenseur bien situé au quartier Hay Chrifa, Bd Al Qods.

Composition :
– Grand salon marocain.Voir plus",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_Bourgogne__47144336.htm,Appartement à vendre Bourgogne,125 m²,,3,2,210000000,Casablanca,17 Septembre,Bourgogne,"Appartements, Vente",,5,,"Description
Appartements très haut standing situé en plein cœur du quartier Bourgogne , immeuble bien entretenue , avec ascenseur et gare, Bien ensoleillée plus d infos veuillez nous contacter merci",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/sidi_maarouf/appartements/APPARTEMENT_R%C3%89SIDENCE_MAJORELLE_47144013.htm,APPARTEMENT RÉSIDENCE MAJORELLE,70 m²,60 m²,2,2,800000,Casablanca,17 Septembre,Sidi Maarouf,"Appartements, Vente",1-5 ans,1,2,"Description
Bonjour je vend mon appartement meublé assez neuf au rez de chaussée un salon esthétique, résidence calme pas loin des cafés et épiceries en face, pressing en face aussi, merci de me contacter via WhaVoir plus",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/roches_noires/appartements/Appartement__47143910.htm,Appartement,70 m²,70 m²,2,2,800000,Casablanca,17 Septembre,Roches Noires,"Appartements, Vente",6-10 ans,4,1,"Description
app à vendre",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_de_lux__%C3%A0_Casablanca_47143847.htm,Appartement de lux à Casablanca,--,,3,2,2025000,Casablanca,17 Septembre,Val Fleuri,"Appartements, Vente",Neuf,4,1,"Description
Etoile D'Or val fleuri propose des appartements neuves ,modernes, spacieux et lumineux dans un cadre unique à Casablanca.

Bénéficiez des offres spéciales lors de la visite de notre appartemenVoir plus",1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Particulier_vends_appt_%C3%A0_Firdaouss_47143585.htm,Particulier vends appt à Firdaouss,43 m²,43 m²,1,1,480000,Casablanca,17 Septembre,Oulfa,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
bel appt meublé au rez-de-chaussée de chaussé",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/beausejour/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47143580.htm,Appartement en Vente à Casablanca,84 m²,64 m²,2,1,1600000,Casablanca,17 Septembre,Beauséjour,"Appartements, Vente",6-10 ans,4,1,"Description
Vente appartement en très bon état et bien aménagé :

1 chambre à coucher spacieuse
1 chambre séjour
1 salon avec cheminée
une terrasse
une cuisine équipée
1 salle de bain",1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre__47143570.htm,Appartement à vendre,68 m²,,2,1,5200000,Casablanca,17 Septembre,Aïn Sebaâ,"Appartements, Vente",,1,,"Description
Je mets en vente mon appartement 68 mètre carré situé en face a l’ENCG Casablanca en 1 er étage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/racine/appartements/Appartement_Racine_47143454.htm,Appartement Racine,110 m²,,2,2,2425000,Casablanca,17 Septembre,Racine,"Appartements, Vente",,3,,"Description
Très bel appartement dans quartier très chic contactez nous pour plus d’informations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/appt_%C3%A0_vendre_a_Maarif_Roudani__47143190.htm,appt à vendre a Maarif Roudani,102 m²,88 m²,2,1,900000,Casablanca,17 Septembre,Maarif,"Appartements, Vente",21+ ans,4,1,"Description
Particulier vends appt au maarif angle rue ou se trouve résidence Benomar composé de 2 chambres 1 salon cuisine dressing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47143046.htm,Appartement en Vente à Casablanca,91 m²,91 m²,2,2,980000,Casablanca,17 Septembre,Roches Noires,"Appartements, Vente",6-10 ans,2,1,"Description
Je met en vente appartement de 91m sis au 2 étage d'un immeuble bien situé sur roches noires et prés de toutes commodités.
L'appartement est trés bien ensoleillé, se compose d'un grand salon et 2 Voir plus",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_qods/appartements/appartement__47142930.htm,appartement,78 m²,75 m²,3,2,,Casablanca,17 Septembre,Al Qods,"Appartements, Vente",,4,1,"Description
On met en vente notre appartement avec trois façades ensoleillé, trois chambres, une wc, une salle de bain, un salon est un petit hall. L'appartement est à côté de tous commodités.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47142660.htm,Appartement en Vente à Casablanca,70 m²,70 m²,2,1,700000,Casablanca,17 Septembre,Sidi Othmane,"Appartements, Vente",,4,2,"Description
Vente d'un appartement de 70 m2 dans la ville de Casablanca, zone Sidi Othmane, Hay Essalama, grand boulevard de la préfecture.
2 grands salons, 2 chambres, 1 salle de bain et une grande cuisineVoir plus",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_duplex_%C3%A0_vendre_47142300.htm,Appartement duplex à vendre,122 m²,122 m²,3,2,950000,Casablanca,17 Septembre,Oulfa,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
nous vendons un appartement en duplex de 122 m² composé de 3 chambres salon et 2 salles de bain + cuisine au rez de chaussée d'un immeuble de 2 étages",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/al_madina_aljadida/appartements/Appart__%C3%A0_Casablanca_47141791.htm,Appart à Casablanca,--,,--,--,,Casablanca,17 Septembre,Al Madina Aljadida,"Appartements, Vente",,,,"Description
Bon qualité",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47140941.htm,Appartement en Vente à Casablanca,98 m²,98 m²,2,2,1200000,Casablanca,17 Septembre,Roches Noires,"Appartements, Vente",6-10 ans,3,2,"Description
ensoleiller toute la journée et sécurisé avec ascenseur et une place titrer sur la cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/bel_appartement_%C3%A0_vendre_tit_mellil_47140681.htm,bel appartement à vendre tit mellil,74 m²,64 m²,3,2,360000,Casablanca,17 Septembre,Autre secteur,"Appartements, Vente",1-5 ans,4,1,"Description
appartement sans vis à vis en face une mosquée ensoleillé. en 4 ème étage avec ascenseur parking concierge et sécurité.
3 chambres 2 salle de bain .balcon.avec une très belle finition .
lumière spoteVoir plus",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_inara/appartements/Une_Belle_Appartement_en_Vente_%C3%A0_Casablanca_47140524.htm,Une Belle Appartement en Vente à Casablanca,--,,3,2,750000,Casablanca,17 Septembre,Hay Inara,"Appartements, Vente",,Rez de chaussée,2,"Description
Appartement a vendre rez-de-chaussée. 88metre carré lotissement insaf prolongement 2mars hay inara. 3 chambres 2 salons toilette et douche. 2 ème toilette. cour et cuisine. prix 75 millions a ne pas rVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/appartement_%C3%A0_vendre__47139781.htm,appartement à vendre,50 m²,50 m²,2,1,,Casablanca,17 Septembre,Oulfa,"Appartements, Vente",1-5 ans,4,1,"Description
un appartement à vendre situé à alazhar oulfa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_en_Vente_%C3%A0_Casablanca_45647840.htm,Appartement en Vente à Casablanca,63 m²,63 m²,2,2,950000,Casablanca,17 Septembre,Bourgogne,"Appartements, Vente",11-20 ans,3,1,"Description
un joli appartement a bourgogne d une surface de 63 m pas loin d la nouvel cote et mosque hassan bien agence ds ensoleillé une résidence fermer se compose de 2 chambre salon cuisine sdb garage pluVoir plus",1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_des_hopitaux/appartements/appartement_%C3%A0_vendre_47139035.htm,appartement à vendre,117 m²,117 m²,3,2,13200,Casablanca,17 Septembre,Quartier des Hôpitaux,"Appartements, Vente",11-20 ans,2,1,"Description
je met en vente une très belle appartement dans une ruelle très calme proche de tout très ensoleillée très propre bon voisinage",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/%D8%A8%D8%B1%D8%B7%D9%85%D8%A9_90_%D9%85%D8%AA%D8%B1_47138677.htm,برطمة 90 متر,--,,--,--,9000,Casablanca,17 Septembre,Autre secteur,"Appartements, Vente",,,,"Description
برطمة مليحة الرحمة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_en_Vente_%C3%A0_Casablanca_46508410.htm,Appartement en Vente à Casablanca,81 m²,75 m²,2,2,1220000,Casablanca,17 Septembre,Californie,"Appartements, Vente",Neuf,2,1,"Description
Nous vous proposons un joli appartement de 81m² ,Californie , à proximité immédiate de Bd El Qods , Taddart et de toutes les commodités,
En étage intermédiaire d'une résidence de qualité, bien enVoir plus",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Haye_Wiam__NEUFS_de_BEAUX_APPARTEMENTS_46338795.htm,Haye Wiam NEUFS de BEAUX APPARTEMENTS,69 m²,69 m²,2,1,966000,Casablanca,17 Septembre,Hay Hassani,"Appartements, Vente",Neuf,,1,"Description
Au quartier Wiam haye Hassani. Dans Immeuble Neuf Bien Ensoleillé. Emplacement idéal proche de toutes commodités, d’Agréables et Confortables Appartements de 64 à 79 m², comprenant une Accueillante RéVoir plus",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47138512.htm,Appartement en Vente à Casablanca,--,,--,--,6900,Casablanca,17 Septembre,Maarif,"Appartements, Vente",,,,"Description
Bonjour,

Je mets en location un joli appartement très calme sur Maarif, 3 chambres et un grand Salon
L'appartement dispose d'un garage en sous sol
Immeuble familiale très sécurisé.Voir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47138425.htm,Appartement en Vente à Casablanca,98 m²,98 m²,2,1,9200000,Casablanca,17 Septembre,Sidi Moumen,"Appartements, Vente",6-10 ans,1,1,"Description
Je mets en vente un Très belle appartement de 98 m avec ascenseur et parking au sous sol avec un grand salon ,et hall , deux grande chambre, une salle de bain et un grand balcon au 1ére étage .immVoir plus",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_%D8%AF%D8%A7%D8%B1_%D9%84%D9%85%D8%A7%D9%86_47137875.htm,شقة للبيع دار لمان,65 m²,,2,1,470000,Casablanca,17 Septembre,Hay Mohammadi,"Appartements, Vente",,2,1,"Description
شقة للبيع بدار لمان كتشوف في شارع علي يعتة و الطرامواي الخط الثاني قريبة من كل المرافق الطابق الثاني و مصلوحة مزيان",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47137595.htm,Appartement en Vente à Casablanca,--,,--,--,500000,Casablanca,17 Septembre,Hay Hassani,"Appartements, Vente",,,,"Description
Ensoleillé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Studios_en_Vente_%C3%A0_Casablanca_47137473.htm,Studios en Vente à Casablanca,52 m²,52 m²,1,1,1200000,Casablanca,17 Septembre,Bourgogne,"Appartements, Vente",Neuf,,1,"Description
Très bon cartier a borgogne",1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/appartement_47137466.htm,appartement,52 m²,52 m²,1,1,1200000,Casablanca,17 Septembre,Bourgogne,"Appartements, Vente",Neuf,,1,"Description
haute standing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/tres_belle_apprtement__a_vendre_47137275.htm,tres belle apprtement a vendre,72 m²,,2,2,790000,Casablanca,17 Septembre,Aïn Sebaâ,"Appartements, Vente",,4,,"Description
je vent mon apprtement tres bien fait 72M 2 chambre 2 bain garaj concierg ........",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Immeuble_de_5_etages_a_vendre_casablanca_2mars_47136696.htm,Immeuble de 5 etages a vendre casablanca 2mars,--,,--,--,,Casablanca,17 Septembre,2 Mars,"Appartements, Vente",,,,"Description
Je met en vente un immeuble R+5 2APPAREMMENTS PAR ÉTAGE, situe a rue amsterdam 2mars a cote de macdonald et marjane market 2mars.
PREMIÈRE ÉTAGE 104×2 // DEUXIÈME JUSQU'AU CINQUIÈME ÉTAGE 74ET76MEVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/vends_appartement_70m%C2%B2_Ryad_Oulfa_46767156.htm,vends appartement 70m² Ryad Oulfa,70 m²,70 m²,3,1,490000,Casablanca,17 Septembre,Oulfa,"Appartements, Vente",11-20 ans,3,1,"Description
je mets en vente mon appartement à Ryad Oulfa casablanca
70 m². 3 chambres. Salon. SDB. WC.balcon. 2 façades.situé au 3ème étage. station bus: 19 et 20 près de la grande mosquée Ryad Oulfa.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/magazine_depots_47136230.htm,magazine depots,--,,--,--,1000,Casablanca,17 Septembre,Autre secteur,"Appartements, Vente",,,,"Description
hda lmdina taman négociable
li bghaha marehba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_47136184.htm,شقة للبيع,63 m²,63 m²,2,1,420000,Casablanca,17 Septembre,Sidi Moumen,"Appartements, Vente",11-20 ans,2,1,"Description
شقة للبيع في سيدي مومن قرب اقامة عطور تتكون من غرفتين وصالون و مطبخ و حمام تتواجد في الطابق الثاني مشمشة جيران محترمين تمن البيع 42 مليون",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47136174.htm,Appartement en Vente à Casablanca,84 m²,8 m²,2,--,30000,Casablanca,17 Septembre,Autre secteur,"Appartements, Vente",21+ ans,1,1,"Description
Part ma fiha 84 mitro Jayna f Machrou3 LGhofran 9rib l rawda part ma fi maw9i3 zwin o l7oma kalm 9riba l taxiyat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/derb_omar/appartements/apparentement_47136093.htm,apparentement,81 m²,81 m²,2,--,,Casablanca,17 Septembre,Derb Omar,"Appartements, Vente",,2,1,"Description
salam baghi nakri appartement diali li katwajad f borgon maw9i3 mazyan stratiji hda kolch 5 minut a pied a la mouskè hassa2 et 10 minut a casa marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Grand_Duplex_a_vendre_47135992.htm,Grand Duplex a vendre,148 m²,,10+,2,120000000,Casablanca,17 Septembre,Sidi Maarouf,"Appartements, Vente",,1,,"Description
Duplex 148 mètres carrés
74 m / en haut
74 m / en bas
Deux chambres à coucher ( il y a une possibilité pour la 3 eme chambre) et deux salles de bains et deux terrasses . Un grand saloVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/mers_sultan/appartements/appartement_a_vendre__47135913.htm,appartement a vendre,177 m²,170 m²,3,2,2100000,Casablanca,16 Septembre,Mers Sultan,"Appartements, Vente",6-10 ans,1,2,"Description
appartement non meublé de 177 m2 sans vis a vis au 1er etg ensoleillé toute la journée avec une cour de 14 m2 et un balcon dans la suite parentale composé de 3 grandes chambres 2 salles de bain cuisinVoir plus",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47135890.htm,Appartement en Vente à Casablanca,--,,--,--,380000,Casablanca,16 Septembre,Oulfa,"Appartements, Vente",,,,"Description
Appartement de deux chambres; salon ; cuisine et une salle de bain au 2eme étage sans vis a vis a l oulfa azhar;zoubir plus d info contacter moi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_%C3%A0_Casablanca_47135889.htm,Appartement à Casablanca,50 m²,50 m²,2,1,500000,Casablanca,16 Septembre,Hay Hassani,"Appartements, Vente",Neuf,1,1,"Description
emplacement ideal et bien equipee",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_Casablanca_47135868.htm,Appartement à Casablanca,144 m²,144 m²,3,2,1850000,Casablanca,16 Septembre,Anfa,"Appartements, Vente",11-20 ans,4,1,"Description
vd très bel appart. sur bd Ghandi ds immeuble HS à proximité commerce, écoles , tram. récemment rénové, constitué de séjour forme carré, large hall, 3 ch., 2 sdb, terrasse buand, balcon, et pl. garagVoir plus",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_%C3%A0_Casablanca_47135694.htm,Appartement à Casablanca,50 m²,,2,1,240000,Casablanca,16 Septembre,Hay Hassani,"Appartements, Vente",1-5 ans,1,1,"Description
Salam alaikom
Je met en vente un appartement a Ra7m Espace Saada 1er etage on tres bonne etat
Le prix 240000 dh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/%D8%A7%D9%84%D8%A7%D9%84%D9%81%D8%A9_47135258.htm,الالفة,56 m²,53 m²,1,1,460000,Casablanca,16 Septembre,Oulfa,"Appartements, Vente",1-5 ans,1,1,"Description
شقة ممتازة فيها مشروع خارجة وصط محلات تجارية تحتوي على علو 4.5 m مصلوحة تم رفع اليد عليها معمرها تسكنات دو واجهتين الامامية والخلفية تمن فيه مناقشة والسلام عليكم من مهتم الهاتف في آخر المنشور",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Vente_d_une_jolie_apparemment__47135156.htm,Vente d’une jolie apparemment,107 m²,,3,2,,Casablanca,16 Septembre,Sidi Maarouf,"Appartements, Vente",,3,,"Description
Je mets en vente un appartement de 107 m² en 3ème étage avec un garage de 22 m² dans une résidence familiale privé dotée de plusieurs espaces vertes et espaces de vie pour les enfants.
CaractériVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/appartement_47134991.htm,appartement,135 m²,135 m²,2,1,1000000,Casablanca,16 Septembre,Bourgogne,"Appartements, Vente",21+ ans,3,1,"Description
a vendre appartement au 3ème San ascenseur un salon 2chambre cuisine et balcon et grand hall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/appartement_47134983.htm,appartement,74 m²,74 m²,2,1,800000,Casablanca,16 Septembre,Bourgogne,"Appartements, Vente",6-10 ans,5,1,"Description
a vendre appartement au 5ème avec ascenseur et garage un salon 2chambre cuisine et balcon",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_ejdia/appartements/Appartement__47134819.htm,Appartement,74 m²,74 m²,2,1,2600000,Casablanca,16 Septembre,Ben Ejdia,"Appartements, Vente",21+ ans,3,1,"Description
sarout a vendre appartement au 3ème San ascenseur un salon 2chambre cuisine et balcon 260000dh+1200dh de loiyer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/_appartement_au_2%C3%A8me_47134805.htm,appartement au 2ème,50 m²,50 m²,2,1,200000,Casablanca,16 Septembre,Oulfa,"Appartements, Vente",6-10 ans,2,1,"Description
a vendre appartement au 2ème un salon 2chambre cuisine et balcon",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_inara/appartements/%D8%B4%D9%82%D8%A9__%D8%A5%D9%82%D8%A7%D9%85%D8%A9_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B1_%D8%AD%D9%8A_%D8%A7%D9%84%D8%A5%D9%86%D8%A7%D8%B1%D8%A9_47134652.htm,شقة إقامة المنار حي الإنارة,55 m²,55 m²,2,1,480000,Casablanca,16 Septembre,Hay Inara,"Appartements, Vente",11-20 ans,,1,"Description
شقة للبيع 55متر مربع الطابق الرابع مصلوحة مشمشة طول اليوم قريبة من جميع المرافق العمومية جي وسكن موقع محترم",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_%C3%A0_Casablanca_47134586.htm,Appartement à Casablanca,200 m²,196 m²,3,3,3000000,Casablanca,16 Septembre,Californie,"Appartements, Vente",6-10 ans,,3,"Description
Appartement 200 m2 récemment rénové situé à californie composé de : grande réception avec salon et coin cheminée + salle d eau pour invités + suite parentale avec SDB et dressing + deux chambre avec SVoir plus",1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_Casablanca_47134578.htm,Appartement à Casablanca,56 m²,,5,1,,Casablanca,16 Septembre,Aïn Sebaâ,"Appartements, Vente",,2,,"Description
Appartement meublé à ventre à ain sbâa doha 1
Il se compose de 2 chambres , Salon et cuisine équipé , salle de bain
près de clinique doha , atacadao et marjane
Pour plus d’infos contactVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47134327.htm,Appartement en Vente à Casablanca,64 m²,60 m²,2,1,460000,Casablanca,16 Septembre,Sidi Othmane,"Appartements, Vente",21+ ans,Rez de chaussée,1,"Description
سفلية للبيع في السالمية 2فيها 2بيوت طواليط كوزينة صالون او خارج منها محال مشمشة اومصلوحةالثمن 460000قابل للتفاوض",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/derb_ghallef/appartements/Appartement__47133824.htm,Appartement,105 m²,,2,1,1200000,Casablanca,16 Septembre,Derb Ghallef,"Appartements, Vente",,2,1,"Description
Situé à Abdelmoumen, appartement 105m2 à vendre.
1 salon, 2 chambres, 1 cuisine, 1 salle de bain, 1 balcon et une place de parking.
L’appartement est situé au 2e étage, dans un immeuble de 5Voir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/aliance_oualfa_47133073.htm,aliance oualfa,50 m²,50 m²,2,1,360000,Casablanca,16 Septembre,Oulfa,"Appartements, Vente",1-5 ans,4,1,"Description
منزل للببع بثمن جد مناسب",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Grand_appartement__47133062.htm,Grand appartement,104 m²,104 m²,3,2,890000,Casablanca,16 Septembre,Sidi Bernoussi,"Appartements, Vente",11-20 ans,2,1,"Description
Appartement de deux façades situé au 2e étage, composé de trois chambres, salon, séjour, cuisine et deux salles de bain. près de la sortie d'autoroute et de toute commodités",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/%D8%B4%D9%82%D8%A9_%D9%81%D8%A7%D8%AE%D8%B1%D8%A9_%D8%A8%D9%88%D8%A7%D8%AC%D9%87%D8%AA%D9%8A%D9%86_47132040.htm,شقة فاخرة بواجهتين,104 m²,104 m²,3,--,890000,Casablanca,16 Septembre,Sidi Bernoussi,"Appartements, Vente",11-20 ans,2,2,"Description
شقة للبيع بالقرب من مدخل الطريق السيار بالقدس، سيدي البرنوصي؛ تضم 3 غرفو صالون وسيجور ومطبخ مجهز وحمامان ، بالطابق 2 في عمارة بواجهتين تضم شقتين في كل طابق ومن 3 طوابق فقط.
الاتصال عبر الواتساب اوVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47132030.htm,Appartement en Vente à Casablanca,80 m²,80 m²,2,1,1500000,Casablanca,16 Septembre,Maarif,"Appartements, Vente",6-10 ans,4,1,"Description
Vente appartement à Casablanca",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47131889.htm,Appartement en Vente à Casablanca,69 m²,69 m²,2,1,750000,Casablanca,16 Septembre,Oulfa,"Appartements, Vente",Neuf,3,1,"Description
Apparemment ensoleillé à vendre
Très bien situé à oualfa zoubir dans un immeuble R+3 (2 apparemment par étage)
Composé de 2 chambres, salon, cuisine, salle de bain
À proximité des commeVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_chock/appartements/%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__47131725.htm,شقة للبيع,130 m²,,2,2,1600000,Casablanca,16 Septembre,Aïn Chock,"Appartements, Vente",1-5 ans,4,,"Description
شقة ممتازة للبيع تتكون من غرفتين وحمامان ومطبخ وصالونان ومجهزة بجميع التجهيزات الضرورية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_des_hopitaux/appartements/des_h%C3%B4pitaux_3_chambres__47131453.htm,des hôpitaux 3 chambres,154 m²,,3,2,,Casablanca,16 Septembre,Quartier des Hôpitaux,"Appartements, Vente",,1,2,"Description
bonjour appartement haut standing pour vente 3 chambres double salon grand cuisine équipée deux salle du bain grand terrasse 1ère étage deux façade quartier des hôpitaux acoteé pastor",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
